8,39,240,16,70,0
8,41,330,15,80,0
8,43,560,20,80,1
8,45,129,18,70,0
8,47,210,17,70,0
8,49,349,18,65,0
8,51,550,19,65,1
8,52,139,18,70,0
8,54,222,17,70,0
8,56,339,18,69,0
8,58,540,20,65,1
8,60,134,19,60,0
8,62,230,17,68,0
8,64,320,16,70,0
8,66,459,19,65,1
8,68,139,18,85,0
8,70,239,17,80,0
8,72,330,19,70,0
8,74,469,18,71,1
8,76,128,16,80,0
8,78,230,17,76,0
8,80,330,16,71,0
8,82,469,21,65,1
8,84,130,17,68,0
8,86,440,21,70,1
8,88,139,21,68,0
8,90,320,22,68,0
8,92,450,22,65,1
8,94,179,21,65,0
8,96,230,19,67,0
8,98,330,21,65,0
8,100,530,19,69,1
8,102,130,20,64,0
8,104,330,22,60,0
8,106,629,24,59,1
8,108,198,21,60,0
8,110,370,22,58,0
8,112,670,24,55,1
8,114,199,25,53,0
8,116,356,25,52,0
8,118,630,26,52,1
8,120,189,25,50,0
8,122,367,26,48,0
8,124,623,28,45,1
8,126,212,30,46,0
8,128,458,28,40,0
8,130,657,27,48,1
8,132,211,26,46,0
8,134,478,28,45,0
8,136,657,29,46,1
8,138,221,29,45,0
8,140,439,31,40,0
8,142,689,32,38,1
8,144,210,30,38,0
8,146,459,29,35,0
8,148,710,31,34,1
8,150,222,31,32,0
8,152,456,30,25,0
8,154,678,32,28,1
8,156,189,28,35,0
8,158,279,26,36,0
8,160,450,28,34,0
8,162,752,32,28,1
8,164,165,34,21,0
8,168,457,34,20,0
8,170,765,31,19,1
8,172,128,30,29,0
8,174,458,32,21,0
8,178,678,31,19,1
8,180,169,30,19,0
8,182,450,31,17,0
8,184,867,35,15,1
8,186,178,30,19,0
8,188,239,27,20,0
8,190,450,26,24,0
8,192,679,25,21,1
8,198,178,21,24,0
8,200,267,20,26,0
8,202,389,17,28,0
8,204,786,20,23,1
8,206,167,20,25,0
8,208,359,21,28,0
8,210,611,22,19,1
9,1,540,24,30,1
9,3,189,22,29,0
9,5,341,23,28,0
9,7,569,21,20,1
9,9,211,23,20,0
9,11,456,27,16,1
9,13,220,26,15,0
9,15,438,24,17,1
9,17,222,21,16,0
9,19,456,23,15,1
9,21,211,25,16,0
9,23,450,21,17,1
9,25,210,24,18,0
9,27,450,26,15,1
9,29,211,27,16,0
9,31,489,25,16,1
9,33,289,27,15,0
9,35,568,28,15,1
9,37,299,28,14,0
9,39,598,27,17,1
9,41,267,26,16,0
9,43,578,25,15,1
9,45,221,23,17,0
9,47,459,26,19,1
9,49,216,22,18,0
9,51,340,20,19,0
9,53,678,24,16,1
9,55,221,23,18,0
9,57,568,25,17,1
9,59,220,22,14,0
9,61,329,20,19,0
9,63,689,22,19,1
9,65,211,24,16,0
9,67,350,26,19,0
9,69,678,27,16,1
9,71,201,25,17,0
9,73,348,24,15,0
9,75,648,23,16,1
9,77,230,22,18,0
9,79,369,21,17,0
9,81,643,22,15,1
9,83,201,23,18,0
9,85,398,22,17,0
9,87,632,24,18,1
9,89,210,21,16,0
9,91,310,23,18,0
9,93,675,25,19,1
9,95,210,23,17,0
9,97,398,25,18,0
9,99,678,24,18,1
9,101,201,21,14,0


